listing_id,title,make,model,description,manufactured,original_reg_date,reg_date,type_of_vehicle,category,transmission,curb_weight,power,fuel_type,engine_cap,no_of_owners,depreciation,coe,road_tax,dereg_value,mileage,omv,arf,opc_scheme,lifespan,eco_category,features,accessories,indicative_price,price
1306276,2535,39,215,16233,2009.0,57,1095,3,18,0,1251.0,92.0,0,1591.0,6.0,15850.0,16208,1107.0,1439.0,84000.0,11019.0,11019.0,2,1391,0,2699,2269,,5800.0
1279476,4752,58,200,15491,2017.0,57,2993,9,241,1,1760.0,111.0,0,2953.0,1.0,11820.0,46890,1107.0,16585.0,84000.0,27176.0,1359.0,2,703,0,16397,2040,,41800.0
1326926,1721,29,220,264,2019.0,57,3455,3,119,0,1237.0,92.0,0,1597.0,2.0,15980.0,31917,742.0,31200.0,82000.0,20072.0,20101.0,2,1391,0,2908,11905,,90800.0
1323742,831,8,84,11406,2010.0,57,1217,2,10,0,1650.0,150.0,0,2497.0,6.0,14510.0,37502,2694.0,19594.0,177000.0,37893.0,37893.0,2,1391,0,8295,7194,,75800.0
1304262,6927,92,388,18440,2010.0,57,1476,6,36,0,1339.0,155.0,0,1984.0,4.0,16310.0,40714,1552.0,26659.0,84000.0,33242.0,33242.0,2,1391,0,5102,11194,,106800.0
1323246,1973,29,350,18386,2019.0,57,3450,4,183,0,1430.0,101.0,4,1496.0,1.0,16990.0,38602,682.0,34524.0,37983.0,27173.0,20043.0,2,1391,0,16661,13404,,95800.0
1322984,3294,49,41,7012,2017.0,57,3002,3,194,0,1310.0,88.0,0,1496.0,2.0,12070.0,42900,682.0,24477.0,84000.0,15108.0,15108.0,2,1391,0,1866,15910,,48800.0
1255907,1421,14,196,19333,2017.0,57,2992,8,185,0,1050.0,81.0,0,1199.0,2.0,12520.0,38200,508.0,16751.0,146146.0,18278.0,5000.0,2,1391,0,400,5764,,46800.0
1285893,3920,51,284,18631,1999.0,57,227,2,20,0,1480.0,111.0,0,1998.0,5.0,10320.0,39463,1815.0,22175.0,175500.0,51347.0,71886.0,2,1391,0,15391,4877,,58000.0
1305895,6700,88,757,6822,2017.0,57,3082,4,235,0,1355.0,105.0,0,1798.0,4.0,17290.0,38801,976.0,27970.0,86148.0,19955.0,19955.0,2,1391,0,3446,14052,,76800.0
1196447,2372,32,581,9442,2017.0,57,2846,6,185,0,1692.0,155.0,0,1991.0,2.0,20450.0,55000,1202.0,46292.0,99000.0,38231.0,45524.0,2,1391,0,4771,1584,,84888.0
1319274,1935,29,340,136,2018.0,57,3112,1,119,0,1030.0,73.0,0,1317.0,1.0,13160.0,38001,578.0,19327.0,83699.0,17390.0,7390.0,2,1391,0,14472,2449,,53999.0
1313738,7204,93,733,5419,2017.0,57,3013,1,119,0,1442.0,140.0,0,1969.0,1.0,15450.0,42661,1176.0,33597.0,100898.0,26078.0,28510.0,2,1391,0,4847,5044,,68822.0
1298884,1125,8,763,1647,2019.0,57,3423,8,185,0,1430.0,103.0,0,1499.0,1.0,17970.0,34000,684.0,48876.0,73000.0,35726.0,42017.0,2,1391,0,1050,5917,,112800.0
1332227,547,8,31,12,2015.0,57,2443,6,194,0,1610.0,180.0,0,1997.0,2.0,24830.0,59889,1210.0,38528.0,120000.0,45011.0,55016.0,2,1391,0,4989,3462,,61800.0
1239571,4339,51,624,1407,2019.0,57,3360,2,119,0,1940.0,200.0,0,2996.0,1.0,34320.0,39401,2382.0,116557.0,84000.0,92820.0,139076.0,2,1391,0,12032,4360,,236800.0
1318847,216,4,137,12,2011.0,57,1632,7,10,0,1630.0,132.0,0,1984.0,6.0,15870.0,45586,1552.0,29874.0,84000.0,48190.0,48190.0,2,1391,0,4914,14232,,104000.0
1307241,2834,44,311,12,2019.0,57,3376,2,119,0,1620.0,152.0,0,2487.0,2.0,23250.0,48010,1784.0,57302.0,101000.0,39999.0,47999.0,2,1391,0,12929,13259,,138800.0
1331635,6628,88,742,8315,2020.0,57,4297,4,29,0,2260.0,145.0,4,2493.0,2.0,28760.0,95856,1792.0,76685.0,84000.0,38675.0,46145.0,2,1391,0,7731,15284,,238800.0
1189294,2389,34,360,14368,2008.0,57,672,9,36,1,10300.0,111.0,0,7790.0,5.0,18390.0,40585,1107.0,28968.0,84000.0,51527.0,2577.0,2,46,0,16527,2040,,69800.0
1330799,6306,88,406,12,2015.0,57,2512,8,185,0,1610.0,111.0,0,1986.0,1.0,16550.0,47000,1196.0,22943.0,119822.0,29165.0,27831.0,2,1391,0,16525,2040,,40800.0
1330147,3604,51,190,6685,2020.0,57,3694,2,185,0,1505.0,95.0,0,1497.0,2.0,19470.0,32699,684.0,49530.0,57000.0,34175.0,39845.0,2,1391,0,1307,11470,,136888.0
1316676,3086,88,235,11197,2017.0,57,2830,6,180,0,1240.0,141.0,0,1998.0,2.0,22780.0,54501,1210.0,33745.0,65000.0,30651.0,29912.0,2,1391,0,15874,12475,,81000.0
1304822,2127,29,692,32,2008.0,57,1037,4,10,0,1370.0,103.0,0,1799.0,2.0,11480.0,37941,1467.0,19812.0,154000.0,26813.0,26813.0,2,1391,0,15846,2040,,59988.0
1298560,2179,29,746,18044,2016.0,57,2616,8,235,0,1190.0,96.0,0,1496.0,3.0,15400.0,47020,682.0,18518.0,120000.0,22511.0,13516.0,2,1391,0,1598,14908,,40888.0
1261922,1020,8,485,5725,2020.0,57,4445,6,204,0,1650.0,302.0,0,2979.0,1.0,34120.0,118001,2362.0,159034.0,650.0,50701.0,68332.0,2,1391,0,6188,15628,,345800.0
1283982,1931,88,340,1077,2019.0,57,4126,1,119,0,1030.0,73.0,0,1317.0,1.0,13160.0,71556,578.0,59877.0,30144.0,15689.0,5000.0,2,1391,0,12275,7949,,105800.0
1327156,6443,88,536,10765,2019.0,57,3423,4,187,0,1610.0,100.0,4,1797.0,2.0,23160.0,39889,974.0,40106.0,65488.0,33708.0,29192.0,2,1391,0,3373,12777,,128800.0
1273871,979,8,106,5215,2016.0,57,2615,2,119,0,1680.0,190.0,0,1998.0,2.0,27810.0,58201,1210.0,71965.0,137000.0,70260.0,98468.0,2,1391,0,12785,3563,,110800.0
1323326,6339,88,406,315,2018.0,57,3337,8,194,0,1695.0,170.0,0,1998.0,1.0,18620.0,39401,1210.0,42834.0,78643.0,30806.0,35129.0,2,1391,0,11723,8454,,103800.0
1202665,1052,8,486,3318,2010.0,57,1578,6,31,0,1675.0,309.0,0,3999.0,6.0,21540.0,53932,5132.0,38004.0,103000.0,84556.0,84556.0,2,1391,0,13221,2040,,151800.0
1292758,3111,53,235,5656,2016.0,57,2538,6,119,0,1390.0,141.0,0,1998.0,3.0,22540.0,49700,1210.0,29518.0,84000.0,31708.0,36392.0,2,1391,0,3877,6232,,61800.0
1288411,1406,12,550,12,2017.0,57,2894,4,185,0,1650.0,103.0,0,1362.0,1.0,13400.0,52751,604.0,27088.0,87000.0,15704.0,15704.0,2,1391,0,16153,2040,,50800.0
1301049,3607,51,191,7318,2012.0,57,1819,2,18,0,1485.0,115.0,0,1595.0,3.0,12040.0,56670,888.0,43706.0,84000.0,30160.0,25160.0,2,1391,0,14817,15204,,92888.0
1283430,6443,88,536,3568,2018.0,57,3153,4,179,0,1610.0,100.0,4,1797.0,3.0,24730.0,32551,974.0,31662.0,84000.0,31497.0,26096.0,2,1391,0,16534,2040,,114800.0
1327317,3370,49,14,8861,2021.0,57,4059,8,119,0,1576.0,121.0,0,1998.0,1.0,16830.0,77700,1210.0,74230.0,36000.0,21588.0,22224.0,2,1391,0,11203,8849,,135800.0
1308503,2177,29,746,9603,2016.0,57,2753,8,185,0,1190.0,96.0,0,1496.0,2.0,16270.0,49430,682.0,20341.0,84000.0,21160.0,11624.0,2,1391,0,1292,10670,,49800.0
1327082,4752,58,200,2430,2015.0,57,2340,9,241,1,1800.0,111.0,0,2953.0,1.0,15180.0,50002,1107.0,5206.0,84000.0,25089.0,1255.0,2,366,0,16397,2040,,15800.0
1320316,5044,62,79,5411,2023.0,57,4437,8,189,0,1430.0,96.0,0,1199.0,1.0,16700.0,97000,508.0,106882.0,10000.0,33602.0,39043.0,2,1391,0,11077,5692,,168800.0
1328562,914,8,97,12,2008.0,57,772,6,36,0,1750.0,200.0,0,2996.0,3.0,13730.0,34991,3573.0,13968.0,84000.0,91730.0,91730.0,2,1391,0,6067,12656,,54800.0
1306339,6469,88,572,11339,2015.0,57,2407,4,185,0,1775.0,125.0,0,2362.0,1.0,20390.0,61103,1638.0,33099.0,135800.0,37090.0,43926.0,2,1391,0,5400,14978,,51800.0
1302299,4895,58,584,12935,2016.0,57,2677,8,185,0,1379.0,106.0,0,1997.0,2.0,12680.0,56206,1210.0,25481.0,86900.0,19653.0,19653.0,2,1391,0,15738,14918,,40700.0
1288762,3688,51,191,11807,2011.0,57,1503,2,39,0,1500.0,115.0,0,1597.0,2.0,12780.0,45272,965.0,31889.0,89000.0,31019.0,31019.0,2,1391,0,3008,12646,,90000.0
1305200,4459,54,204,17079,2015.0,57,2433,9,241,1,1800.0,111.0,0,2998.0,2.0,13980.0,46001,1107.0,7171.0,84000.0,25418.0,1271.0,2,420,0,16387,2040,,21800.0
1330489,761,8,70,6884,2022.0,57,4471,2,120,0,1645.0,180.0,0,1998.0,1.0,26050.0,134889,1210.0,167911.0,11700.0,63866.0,95665.0,2,1391,0,8438,15750,,282800.0
1273981,1115,8,763,12515,2018.0,57,3256,8,180,0,1430.0,103.0,0,1499.0,2.0,18970.0,30959,684.0,41636.0,48000.0,34049.0,39669.0,2,1391,0,15928,11854,,104800.0
1316697,3609,51,191,17688,2012.0,57,1852,2,36,0,1505.0,115.0,0,1595.0,2.0,12560.0,85845,888.0,68676.0,125000.0,35059.0,30059.0,2,1391,0,16321,2040,,108800.0
1322978,6765,88,791,5737,2021.0,57,3975,8,179,0,1190.0,82.0,4,1490.0,1.0,15610.0,45001,680.0,43944.0,49000.0,27868.0,16016.0,2,1391,0,11531,12773,,118800.0
1318787,3932,51,284,5873,2016.0,57,2700,2,189,0,1605.0,135.0,0,1991.0,2.0,25620.0,55501,1202.0,55605.0,57000.0,54933.0,70880.0,2,1391,0,4441,6429,,95800.0
1260611,2005,29,441,4593,2018.0,57,3301,1,114,0,1052.0,73.0,0,1318.0,2.0,13100.0,16798,78.0,11730.0,50800.0,15594.0,5594.0,2,1391,0,548,204,,63777.0
1330459,6100,88,238,9919,2020.0,57,3650,3,194,0,1315.0,96.0,0,1598.0,1.0,14960.0,33520,742.0,36493.0,60000.0,21787.0,22502.0,2,1391,0,9646,11814,,98800.0
1297331,5260,65,209,4100,2011.0,57,1521,8,36,0,2105.0,220.0,0,3598.0,3.0,18760.0,47316,4319.0,32538.0,169407.0,78628.0,78628.0,2,1391,0,11007,2687,,128998.0
1240097,3359,49,14,12,2018.0,57,3542,8,180,0,1290.0,115.0,0,1998.0,2.0,13910.0,36000,1210.0,36392.0,34887.0,21427.0,21998.0,2,1391,0,4559,11747,,87888.0
1304992,2455,36,776,17664,2016.0,57,2823,2,194,0,1574.0,132.0,0,1999.0,3.0,15580.0,53001,1812.0,35748.0,142017.0,36762.0,33467.0,2,1391,0,10140,3742,,62800.0
1325743,1721,88,220,18974,2018.0,57,3062,3,185,0,1249.0,92.0,0,1597.0,1.0,14530.0,41400,742.0,27906.0,106000.0,19724.0,19724.0,2,1391,0,11167,15171,,62800.0
1327751,898,8,89,7054,2011.0,57,1551,2,10,0,1775.0,225.0,0,2979.0,6.0,13340.0,38216,3071.0,23725.0,84000.0,60785.0,60785.0,2,1391,0,13047,16508,,82800.0
1295936,1658,29,141,10843,2007.0,57,453,6,18,1,1390.0,162.0,0,1998.0,2.0,23290.0,52077,1815.0,13825.0,264000.0,32182.0,35401.0,2,1391,0,10171,7753,,61888.0
1299151,4995,59,432,15114,2019.0,57,3312,2,119,0,1492.0,100.0,0,1598.0,1.0,13950.0,32200,1182.0,35083.0,99000.0,26075.0,28505.0,2,1391,0,2342,12185,,79800.0
1285480,3746,51,157,15088,2018.0,57,3462,2,178,0,1505.0,145.0,4,1497.0,2.0,22160.0,39400,684.0,57112.0,60000.0,42178.0,51050.0,2,1391,0,1233,2230,,141800.0
1241686,6852,92,388,14464,2010.0,57,1378,1,10,0,1241.0,90.0,0,1390.0,2.0,18400.0,16570,868.0,4286.0,84000.0,22211.0,22211.0,2,1391,0,14035,2058,,23800.0
1326537,1017,8,484,11712,2017.0,57,2839,1,189,0,1475.0,250.0,0,2998.0,2.0,34230.0,55000,2384.0,41471.0,40000.0,36482.0,43075.0,2,1391,0,7374,6223,,118800.0
1310605,1270,8,420,6289,2023.0,57,4541,2,130,0,1990.0,210.0,2,1797.0,1.0,25740.0,125011,2147.0,129004.0,2000.0,58768.0,38660.0,2,1391,0,5873,7772,,262800.0
1295592,4297,51,496,17480,2022.0,57,4208,8,182,0,2710.0,426.0,4,3982.0,1.0,81000.0,98389,3922.0,391918.0,11500.0,216196.0,415632.0,2,1391,0,7102,6589,,868000.0
1234700,2785,43,595,4731,2017.0,57,2832,8,119,0,1720.0,177.0,0,1999.0,2.0,22610.0,50110,1212.0,61994.0,102400.0,59076.0,78337.0,2,1391,0,11678,3321,,106800.0
1311334,1164,8,769,7113,2018.0,57,3247,8,185,0,1720.0,135.0,0,1998.0,2.0,26120.0,32302,1210.0,52956.0,110000.0,45356.0,55499.0,2,1391,0,7550,4150,,141800.0
1315283,1449,14,276,15960,2023.0,57,4665,10,7,0,1760.0,111.0,2,1797.0,1.0,10410.0,27729,1107.0,22183.0,84000.0,39804.0,1991.0,2,1445,0,16161,2040,,103800.0
1298799,241,4,577,12008,2020.0,57,3735,8,185,0,1545.0,110.0,0,1395.0,2.0,20290.0,40990,624.0,49399.0,43500.0,27883.0,31037.0,2,1391,0,8059,8670,,144800.0
1328964,4626,54,464,8116,2008.0,57,707,3,36,1,1162.0,79.0,0,1584.0,6.0,14920.0,38192,1101.0,14283.0,84000.0,11444.0,11444.0,2,1391,0,2154,12349,,55800.0
1295488,1125,8,763,8235,2022.0,57,4217,8,185,0,1435.0,100.0,0,1499.0,1.0,18980.0,112001,684.0,124727.0,38715.0,37122.0,43971.0,2,1391,0,8567,2040,,177500.0
1320989,1909,29,340,2389,2013.0,57,2107,1,119,0,1020.0,73.0,0,1317.0,1.0,15850.0,65710,578.0,2752.0,84000.0,13337.0,5000.0,2,1391,0,16198,2040,,9888.0
1315321,1940,29,340,7258,2021.0,57,4201,1,184,0,1070.0,72.0,0,1317.0,1.0,12600.0,78899,578.0,66869.0,19000.0,16277.0,5000.0,2,1391,0,9470,10455,,103800.0
1305284,3143,53,547,14090,2021.0,57,4165,1,185,0,1180.0,75.0,0,1499.0,1.0,17270.0,73801,684.0,70970.0,36850.0,27867.0,16014.0,2,1391,0,5997,12563,,146000.0
1317060,1717,29,220,18058,2017.0,57,2807,3,148,0,1324.0,127.0,0,1498.0,4.0,19220.0,53300,684.0,30157.0,90000.0,27298.0,25218.0,2,1391,0,1542,11567,,66800.0
1321103,6349,88,408,213,2020.0,57,3706,10,0,0,1680.0,111.0,0,2982.0,1.0,12560.0,26644,1107.0,16286.0,84000.0,29352.0,1468.0,2,1020,0,16527,2040,,76800.0
1313336,4095,51,289,3708,2015.0,57,2533,2,185,0,1680.0,155.0,0,1991.0,2.0,20070.0,49602,1202.0,46497.0,99500.0,53339.0,68011.0,2,1391,0,5969,1579,,70800.0
1304958,4836,58,542,6908,2015.0,57,2417,10,0,1,1260.0,111.0,0,1461.0,4.0,12540.0,35044,1107.0,5252.0,84000.0,19981.0,1000.0,2,412,0,8016,2040,,18800.0
1258870,1301,6,182,4418,2016.0,133,2825,8,84,0,2440.0,447.0,0,5950.0,4.0,15850.0,54405,7000.0,28968.0,60000.0,197502.0,327504.0,2,1391,0,12045,2690,,350000.0
1305487,4408,51,663,18882,2011.0,57,1617,6,20,0,1470.0,135.0,0,1796.0,6.0,13130.0,60586,1266.0,44717.0,115000.0,54305.0,54305.0,2,1391,0,12635,2040,,96888.0
1322925,4879,58,537,12,2019.0,57,3476,1,185,0,1048.0,58.0,0,1198.0,1.0,12320.0,31759,508.0,20065.0,50500.0,13467.0,5000.0,2,1391,0,6015,16199,,65800.0
1293354,5858,87,511,3977,2023.0,57,4389,2,164,0,1760.0,208.0,2,1797.0,1.0,19320.0,120889,2135.0,128519.0,23000.0,53095.0,27881.0,2,1391,0,9777,16019,,185889.0
1303904,3592,51,176,10188,2015.0,57,2278,1,119,0,1425.0,90.0,0,1595.0,3.0,15700.0,64700,740.0,14872.0,118000.0,25163.0,17229.0,2,1391,0,2424,598,,23800.0
1301568,6057,88,156,5979,2010.0,57,1217,3,10,0,1195.0,80.0,0,1598.0,4.0,10540.0,32875,1039.0,19590.0,84000.0,16716.0,16716.0,2,1391,0,3067,10254,,62800.0
1308302,3932,51,284,267,2021.0,57,4007,2,180,0,1685.0,145.0,0,1991.0,1.0,25180.0,68310,1202.0,101697.0,9700.0,53595.0,68471.0,2,1391,0,3843,1605,,219800.0
1315708,2166,29,692,6164,2008.0,57,1065,4,36,0,1350.0,103.0,0,1799.0,4.0,15850.0,18751,1467.0,935.0,220000.0,21406.0,21406.0,2,1391,0,3348,9341,,5800.0
1323973,4665,54,464,13517,2015.0,57,2393,3,119,0,1289.0,86.0,0,1590.0,3.0,13320.0,57301,738.0,13810.0,110000.0,11951.0,11951.0,2,1391,0,16024,6968,,22800.0
1306801,6095,88,156,3751,2015.0,57,2282,3,185,0,1205.0,90.0,0,1598.0,2.0,14640.0,66590,742.0,12952.0,99000.0,17804.0,12804.0,2,1391,0,14579,6184,,20800.0
1244977,2185,29,746,962,2017.0,57,2830,8,182,0,1280.0,112.0,4,1496.0,2.0,17210.0,53001,682.0,18799.0,68021.0,26059.0,5000.0,2,1391,0,12393,13655,,53800.0
1331571,1168,8,769,12,2021.0,57,3846,8,185,0,1745.0,135.0,0,1998.0,2.0,28870.0,51900,1210.0,79806.0,50000.0,49273.0,60983.0,2,1391,0,16141,2040,,220000.0
1318308,3663,51,191,7511,2022.0,57,4283,2,178,0,1550.0,140.0,4,1496.0,1.0,22360.0,113299,682.0,125302.0,59000.0,38726.0,46217.0,2,1391,0,1349,9150,,208800.0
1305411,7126,92,699,5895,2022.0,57,4434,8,134,0,1369.0,85.0,0,999.0,1.0,14070.0,97000,392.0,94377.0,19000.0,22409.0,8373.0,2,1391,0,11447,16128,,132000.0
1302342,2179,88,746,19158,2015.0,57,2351,8,184,0,1190.0,96.0,0,1496.0,1.0,17230.0,55889,682.0,11247.0,75000.0,17670.0,7670.0,2,1391,0,1077,10392,,25500.0
1309633,2246,31,298,18703,2014.0,57,2112,3,180,0,1292.0,97.0,0,1591.0,2.0,15850.0,65710,738.0,7419.0,59000.0,13110.0,13110.0,2,1391,0,16222,2040,,12888.0
1323607,3856,51,222,7925,2019.0,57,3505,2,185,0,1420.0,120.0,0,1332.0,1.0,21800.0,38602,586.0,51047.0,78000.0,35062.0,41087.0,2,1391,0,11485,8524,,134800.0
1322541,4836,58,542,3763,2018.0,57,3241,10,241,1,1260.0,111.0,0,1461.0,2.0,10270.0,28501,1107.0,12158.0,100000.0,21101.0,1056.0,2,809,0,7298,7462,,43800.0
1311923,2364,32,578,7580,2017.0,57,3034,8,119,0,1410.0,80.0,0,1461.0,3.0,13690.0,36810,1048.0,29307.0,84000.0,30434.0,24608.0,2,1391,0,16235,2040,,61800.0
1298585,5453,68,393,3292,2019.0,57,3452,4,119,0,1540.0,81.0,0,1461.0,2.0,13430.0,27000,1048.0,27221.0,86000.0,25368.0,17516.0,2,1391,0,1247,7921,,78800.0
1272292,2612,39,215,11036,2017.0,57,2828,3,157,0,1295.0,95.0,0,1591.0,2.0,15340.0,51106,738.0,24991.0,132000.0,16308.0,16308.0,2,1391,0,2502,7646,,53800.0
1304971,5650,83,347,8235,2018.0,57,3130,8,189,0,1591.0,110.0,0,1995.0,1.0,15650.0,36000,1208.0,24029.0,55920.0,13559.0,13559.0,2,1391,0,8667,2040,,70000.0
1324381,237,4,576,1246,2019.0,57,3723,8,185,0,1315.0,85.0,0,999.0,1.0,15080.0,36534,392.0,41614.0,84000.0,23869.0,25417.0,2,1391,0,9090,8954,,105800.0
1319428,5910,88,152,222,2020.0,57,3699,4,119,0,2030.0,134.0,0,2493.0,1.0,28400.0,41510,1792.0,79418.0,68500.0,55673.0,72212.0,2,1391,0,5655,13384,,208888.0
1318255,1778,29,220,12429,2009.0,57,1358,3,10,0,1219.0,103.0,0,1799.0,3.0,12290.0,20357,1369.0,5466.0,84000.0,25712.0,25712.0,2,1391,0,16192,13574,,16500.0
1324339,6211,88,313,3258,2008.0,57,841,4,31,0,1730.0,125.0,0,2362.0,6.0,12950.0,31553,2457.0,13598.0,150000.0,31552.0,20615.0,2,1391,0,14012,16415,,55800.0
1319674,2062,29,274,16232,2016.0,57,2728,4,180,0,1855.0,129.0,0,2356.0,2.0,19370.0,51109,1630.0,35638.0,71355.0,33205.0,38487.0,2,1391,0,11756,8313,,66800.0
1314468,6506,88,573,2582,2018.0,57,3356,4,178,0,1500.0,100.0,4,1798.0,1.0,18180.0,43102,976.0,37389.0,57000.0,30006.0,24009.0,2,1391,0,9614,2802,,98800.0
1324426,3830,51,221,3917,2020.0,57,3734,7,185,0,1440.0,96.0,0,1332.0,2.0,20230.0,37766,586.0,55160.0,50888.0,35908.0,42272.0,2,1391,0,618,4605,,146800.0
1233259,3731,51,192,15718,2011.0,57,1459,2,10,0,1505.0,135.0,0,1796.0,4.0,12480.0,47316,1364.0,32538.0,84000.0,42402.0,42402.0,2,1391,0,3343,5646,,85800.0
1314260,7012,92,559,12447,2016.0,57,2676,2,189,0,1480.0,132.0,0,1798.0,2.0,15100.0,56206,976.0,30381.0,73055.0,29724.0,28614.0,2,1391,0,3476,568,,49800.0
1332491,509,8,23,12469,2016.0,57,2610,4,119,0,1480.0,85.0,0,1496.0,1.0,14790.0,53334,1082.0,24347.0,84000.0,30775.0,25085.0,2,1391,0,14018,5832,,41800.0
1301260,2173,29,746,12,2022.0,57,4277,8,185,0,1250.0,87.0,0,1496.0,1.0,15700.0,87235,682.0,77290.0,43000.0,19062.0,5000.0,2,1391,0,15053,450,,134888.0
1316917,1983,29,413,768,2019.0,57,3322,8,119,0,1200.0,96.0,0,1496.0,1.0,14910.0,23568,682.0,27180.0,65000.0,22254.0,23156.0,2,1391,0,14564,4540,,81000.0
1280667,7125,92,680,3891,2017.0,57,3155,1,119,0,1383.0,92.0,0,1395.0,2.0,13860.0,32699,624.0,29780.0,114200.0,22344.0,23282.0,2,1391,0,12296,15192,,68800.0
1332590,3624,51,191,10876,2015.0,57,2395,2,119,0,1425.0,115.0,0,1595.0,3.0,16760.0,62101,740.0,27547.0,108133.0,35294.0,36412.0,2,1391,0,16637,8788,,38500.0
1297113,1780,29,220,19309,2008.0,57,687,3,36,0,1240.0,103.0,0,1799.0,5.0,14150.0,40881,1467.0,15826.0,84000.0,18326.0,18326.0,2,1391,0,3341,4410,,54800.0
1332365,3899,51,228,11814,2018.0,57,3352,2,150,0,1765.0,230.0,4,1991.0,1.0,31060.0,36961,1202.0,103026.0,56666.0,83756.0,122761.0,2,1391,0,9170,1805,,205000.0
1272439,530,8,26,4482,2021.0,57,4030,2,185,0,1375.0,100.0,0,1499.0,2.0,17640.0,88000,684.0,97390.0,34000.0,35919.0,42287.0,2,1391,0,9237,11294,,152800.0
1327467,6154,88,273,13800,2014.0,57,2150,9,0,1,1680.0,111.0,0,2982.0,1.0,15850.0,57389,1107.0,1431.0,155421.0,27856.0,1393.0,2,303,0,16518,2040,,14800.0
1285595,3436,50,399,8432,2019.0,57,3598,6,174,0,1603.0,456.0,0,3994.0,3.0,101930.0,37989,3940.0,230959.0,27000.0,171342.0,280416.0,2,1391,0,16527,13739,,725000.0
1306398,3081,53,235,16758,2011.0,57,1598,6,10,0,1155.0,135.0,0,1598.0,5.0,10810.0,46482,965.0,34308.0,84000.0,30451.0,30451.0,2,1391,0,16374,2040,,79800.0
1248761,4736,57,504,17845,1959.0,57,0,5,27,1,1480.0,111.0,0,948.0,6.0,9940.0,5057,1107.0,3817.0,84000.0,28480.0,25241.0,2,1391,0,9900,1801,,75000.0
1262386,4157,51,157,5735,2022.0,57,4548,2,130,0,2385.0,180.0,2,1797.0,1.0,34680.0,110001,1971.0,180291.0,50.0,81246.0,99988.0,2,1391,0,11027,1229,,381988.0
1324394,2200,31,140,15347,2019.0,57,3492,3,117,0,1115.0,73.0,0,1368.0,1.0,11970.0,17001,108.0,15716.0,84000.0,9173.0,9173.0,2,1391,0,9484,10824,,66800.0
1292774,6007,88,203,19244,2006.0,57,410,2,10,0,1540.0,123.0,0,2362.0,1.0,12050.0,56751,2457.0,13185.0,84000.0,30194.0,33214.0,2,1391,0,15397,12543,,28000.0
1324122,4077,51,241,7849,2010.0,57,1271,6,36,0,1575.0,150.0,0,1796.0,4.0,13540.0,33018,1364.0,15315.0,212000.0,61556.0,61556.0,2,1391,0,14347,4139,,62800.0
1299673,793,8,83,16966,2019.0,57,3497,2,185,0,1530.0,135.0,0,1998.0,2.0,21880.0,41805,1210.0,72262.0,110103.0,52437.0,66387.0,2,1391,0,13039,1341,,150800.0
1272112,6524,88,599,7801,2020.0,57,3724,8,148,0,1530.0,127.0,0,1987.0,1.0,19420.0,40989,1198.0,51503.0,71000.0,30048.0,34068.0,2,1391,0,5926,9001,,140000.0
1299204,3142,53,547,2966,2018.0,57,3155,1,189,0,1140.0,75.0,0,1499.0,2.0,17700.0,32699,684.0,24409.0,49999.0,24006.0,15609.0,2,1391,0,3556,317,,80800.0
1312995,6017,88,203,7466,2020.0,57,4168,2,187,0,1635.0,160.0,4,2487.0,1.0,19510.0,95801,1784.0,88212.0,36778.0,32593.0,22631.0,2,1391,0,16721,9367,,165800.0
1298542,66,4,132,4923,2014.0,57,2039,2,39,0,1310.0,90.0,0,1395.0,3.0,12360.0,42275,686.0,41580.0,91586.0,28028.0,16240.0,2,1391,0,900,12001,,60800.0
1305277,2522,39,215,8233,2018.0,57,3365,3,185,0,1287.0,93.0,0,1591.0,2.0,13420.0,26659,738.0,26050.0,149753.0,18569.0,18569.0,2,1391,0,8547,2042,,75000.0
1326137,6441,88,536,14714,2023.0,57,4667,4,131,0,1710.0,103.0,4,1797.0,1.0,19550.0,102001,974.0,110447.0,11.0,33186.0,38461.0,2,1391,0,10683,9900,,212988.0
1326642,4895,58,584,12,2016.0,57,2481,8,166,0,1379.0,106.0,0,1997.0,3.0,13520.0,46970,1210.0,18258.0,67000.0,19906.0,19906.0,2,1391,0,16414,2040,,31000.0
1297881,6110,88,156,2408,2018.0,57,3227,3,119,0,1230.0,96.0,0,1598.0,1.0,14850.0,30209,742.0,27028.0,98488.0,19741.0,19741.0,2,1391,0,6728,14077,,74800.0
1277675,1981,29,413,8168,2022.0,57,4097,8,119,0,1254.0,87.0,0,1498.0,1.0,16590.0,57898,684.0,58988.0,23000.0,18966.0,18966.0,2,1391,0,1826,2085,,137800.0
1314536,3963,51,284,15521,2015.0,57,2428,2,119,0,1655.0,135.0,0,1991.0,3.0,17900.0,60001,1202.0,44765.0,84000.0,51956.0,65521.0,2,1391,0,4198,4608,,58800.0
1323330,4953,58,706,10106,2014.0,57,2128,2,166,0,1510.0,127.0,0,2488.0,3.0,15850.0,68689,1786.0,14923.0,70000.0,25688.0,27964.0,2,1391,0,12937,7373,,16888.0
1300730,5455,68,393,3737,2019.0,57,3451,4,148,0,1540.0,81.0,0,1461.0,2.0,18100.0,27000,1048.0,28387.0,119000.0,26500.0,19100.0,2,1391,0,1371,138,,103800.0
1305655,1708,29,219,15766,2018.0,57,3184,3,189,0,1096.0,88.0,0,1497.0,1.0,14150.0,31997,684.0,25611.0,22311.0,17263.0,17263.0,2,1391,0,1635,9007,,68500.0
